"name","year","kilom","fuel","trans","owner","mileage","engine","power","seats","pricedol"
"Ford EcoSport 1,5 TDCi Titanium","2017","30453","Diesel","Manual","First","22.77","1498","98.59","5","118300"
"Ford EcoSport 1,5 TDCi Titanium","2016","36778","Diesel","Manual","First","22.77","1498","98.59","5","123200"
"Ford EcoSport 1,5 TDCi Titanium","2018","37160","Diesel","Manual","First","22.77","1498","98.59","5","132440"
"Ford EcoSport 1,5 TDCi Trend Plus BE","2019","35188","Diesel","Manual","First","22.77","1498","98.59","5","155820"
"Ford EcoSport 1,5 Diesel Trend","2017","63423","Diesel","Manual","First","23","1498","98.96","5","107660"
"Ford EcoSport 1,5 Diesel Titanium Plus","2016","29200","Diesel","Manual","First","23","1498","98.96","5","107800"
"Ford EcoSport 1,5 Diesel Titanium Plus","2017","78526","Diesel","Manual","First","23","1498","98.96","5","113260"
"Ford EcoSport 1,5 Diesel Titanium","2017","39000","Diesel","Manual","First","23","1498","98.96","5","118300"
"Ford EcoSport 1,5 Diesel Titanium","2017","26000","Diesel","Manual","First","23","1498","98.96","5","125860"
"Ford EcoSport 1,5 Diesel Titanium","2017","30000","Diesel","Manual","First","23","1498","98.96","5","125860"
"Ford EcoSport 1,5 Diesel Titanium","2018","32189","Diesel","Manual","First","23","1498","98.96","5","129500"
"Ford Ecosport Signature Edition Diesel","2018","13000","Diesel","Manual","First","23","1498","98.96","5","152600"
"Ford Ecosport Signature Edition Diesel","2019","23154","Diesel","Manual","First","23","1498","98.96","5","163100"
"Ford Fiesta Diesel Style","2013","177000","Diesel","Manual","First","23.5","1498","88.7","5","49000"
"Ford Fiesta Titanium 1,5 TDCi","2013","96000","Diesel","Manual","Second","23.5","1498","90","5","49000"
"Ford Fiesta Diesel Titanium Plus","2012","45122","Diesel","Manual","First","23.5","1498","88.7","5","84000"
"Ford Fiesta Diesel Trend","2011","47000","Diesel","Manual","Second","23.5","1498","90","5","84000"
"Ford Fiesta 1,5 TDCi Titanium","2014","122800","Diesel","Manual","First","25.01","1498","89.75","5","79100"
"Honda City i DTEC VX","2014","37298","Diesel","Manual","First","25.1","1498","98.6","5","68600"
"Honda City i DTEC VX","2014","55000","Diesel","Manual","First","25.1","1498","98.6","5","83860"
"Honda City i DTEC VX","2014","71000","Diesel","Manual","Second","25.1","1498","98.6","5","86800"
"Honda City i DTEC VX","2014","74000","Diesel","Manual","Second","25.1","1498","98.6","5","89600"
"Honda City i DTEC VX","2014","71649","Diesel","Manual","First","25.1","1498","98.6","5","94500"
"Honda City i DTEC VX","2015","66339","Diesel","Manual","Second","25.1","1498","98.6","5","96600"
"Honda City i DTEC VX","2015","30000","Diesel","Manual","First","25.1","1498","98.6","5","97300"
"Honda City i DTEC VX","2015","80606","Diesel","Manual","First","25.1","1498","98.6","5","97440"
"Honda City i DTEC VX","2014","75578","Diesel","Manual","First","25.1","1498","98.6","5","98000"
"Honda City i DTEC VX","2014","76551","Diesel","Manual","First","25.1","1498","98.6","5","101500"
"Honda City i DTEC VX Option","2014","71000","Diesel","Manual","First","25.1","1498","98.6","5","104300"
"Honda City i DTEC VX","2017","65850","Diesel","Manual","First","25.1","1498","98.6","5","132160"
"Honda City i DTEC VX Option","2016","36000","Diesel","Manual","First","25.1","1498","98.6","5","143500"
"Honda City i DTEC VX Option","2017","45366","Diesel","Manual","First","25.1","1498","98.6","5","152320"
"Ford Figo Titanium Diesel","2015","72035","Diesel","Manual","First","25.5","1498","99","5","35000"
"Honda City i-DTEC SV","2015","39000","Diesel","Manual","First","25.6","1498","98.6","5","76860"
"Honda City i-DTEC SV","2015","82000","Diesel","Manual","First","25.6","1498","98.6","5","112000"
"Honda City i-DTEC ZX","2017","42000","Diesel","Manual","First","25.6","1498","98.6","5","168000"
"Honda City i-DTEC ZX","2017","46000","Diesel","Manual","First","25.6","1498","98.6","5","180600"
"Honda Amaze SX i-DTEC","2014","84677","Diesel","Manual","First","25.8","1498","98.6","5","42000"
"Honda Amaze S i-Dtech","2013","38755","Diesel","Manual","First","25.8","1498","98.6","5","44800"
"Honda Amaze S i-Dtech","2013","50000","Diesel","Manual","First","25.8","1498","98.6","5","45500"
"Honda Amaze SX i-DTEC","2014","36000","Diesel","Manual","First","25.8","1498","98.6","5","45500"
"Honda Amaze S i-Dtech","2013","39575","Diesel","Manual","First","25.8","1498","98.6","5","45500"
"Honda Amaze E i-Dtech","2013","45000","Diesel","Manual","Second","25.8","1498","98.6","5","46200"
"Honda Amaze S i-Dtech","2013","57000","Diesel","Manual","First","25.8","1498","98.6","5","48300"
"Honda Amaze SX i-DTEC","2015","30000","Diesel","Manual","First","25.8","1498","98.6","5","49000"
"Honda Amaze S i-Dtech","2014","52000","Diesel","Manual","First","25.8","1498","98.6","5","49000"
"Honda Amaze VX i-DTEC","2014","64000","Diesel","Manual","Second","25.8","1498","98.6","5","49000"
"Honda Amaze S i-Dtech","2014","66000","Diesel","Manual","First","25.8","1498","98.6","5","49000"
"Honda Amaze S i-Dtech","2013","89429","Diesel","Manual","First","25.8","1498","98.6","5","51100"
"Honda Amaze SX i-DTEC","2014","45044","Diesel","Manual","First","25.8","1498","98.6","5","51800"
"Honda Amaze VX i-DTEC","2013","75348","Diesel","Manual","First","25.8","1498","98.6","5","52500"
"Honda Amaze S i-Dtech","2013","46992","Diesel","Manual","First","25.8","1498","98.6","5","52500"
"Honda Amaze S i-Dtech","2013","90000","Diesel","Manual","First","25.8","1498","98.6","5","53200"
"Honda Amaze VX i-DTEC","2013","38001","Diesel","Manual","First","25.8","1498","98.6","5","54600"
"Honda Amaze EX i-Dtech","2013","70961","Diesel","Manual","First","25.8","1498","98.6","5","56000"
"Honda Amaze S i-Dtech","2014","52000","Diesel","Manual","Second","25.8","1498","98.6","5","57400"
"Honda Amaze VX i-DTEC","2014","81000","Diesel","Manual","First","25.8","1498","98.6","5","57400"
"Honda Amaze S i-Dtech","2013","63000","Diesel","Manual","Second","25.8","1498","98.6","5","59500"
"Honda Amaze S i-Dtech","2014","61000","Diesel","Manual","First","25.8","1498","98.6","5","60900"
"Honda Amaze S i-Dtech","2014","61297","Diesel","Manual","First","25.8","1498","98.6","5","60900"
"Honda Amaze VX i-DTEC","2014","97236","Diesel","Manual","First","25.8","1498","98.6","5","61600"
"Honda Amaze S i-Dtech","2014","97439","Diesel","Manual","First","25.8","1498","98.6","5","61740"
"Honda Amaze S i-Dtech","2015","58000","Diesel","Manual","First","25.8","1498","98.6","5","62300"
"Honda Amaze S i-Dtech","2015","48000","Diesel","Manual","First","25.8","1498","98.6","5","63000"
"Honda Amaze S i-Dtech","2014","48000","Diesel","Manual","Second","25.8","1498","98.6","5","63000"
"Honda Amaze S i-DTEC","2014","20000","Diesel","Manual","Second","25.8","1498","98.6","5","63000"
"Honda Amaze S i-Dtech","2014","71000","Diesel","Manual","Second","25.8","1498","98.6","5","63000"
"Honda Amaze S i-Dtech","2015","110000","Diesel","Manual","First","25.8","1498","98.6","5","65100"
"Honda Amaze S i-Dtech","2015","91000","Diesel","Manual","First","25.8","1498","98.6","5","65520"
"Honda Amaze EX i-Dtech","2013","33800","Diesel","Manual","Second","25.8","1498","98.6","5","65800"
"Honda Amaze E i-Dtech","2014","59000","Diesel","Manual","First","25.8","1498","98.6","5","66500"
"Honda Amaze S i-Dtech","2013","61510","Diesel","Manual","First","25.8","1498","98.6","5","66500"
"Honda Amaze VX i-DTEC","2015","70602","Diesel","Manual","First","25.8","1498","98.6","5","67620"
"Honda Amaze S i-Dtech","2014","76414","Diesel","Manual","First","25.8","1498","98.6","5","69300"
"Honda Amaze VX i-DTEC","2016","138000","Diesel","Manual","First","25.8","1498","98.6","5","72100"
"Honda Amaze S i-Dtech","2016","47471","Diesel","Manual","First","25.8","1498","98.6","5","73500"
"Honda Amaze S i-Dtech","2016","51587","Diesel","Manual","First","25.8","1498","98.6","5","73780"
"Honda Amaze VX i-DTEC","2015","61691","Diesel","Manual","First","25.8","1498","98.6","5","75320"
"Honda Amaze S i-Dtech","2016","58950","Diesel","Manual","First","25.8","1498","98.6","5","75600"
"Honda Amaze SX i-DTEC","2016","51806","Diesel","Manual","First","25.8","1498","98.6","5","75600"
"Honda Amaze VX i-DTEC","2014","74885","Diesel","Manual","First","25.8","1498","98.6","5","75600"
"Honda Amaze S i-Dtech","2015","60334","Diesel","Manual","First","25.8","1498","98.6","5","76020"
"Honda Amaze S i-DTEC","2015","60207","Diesel","Manual","First","25.8","1498","98.6","5","77000"
"Honda Amaze VX i-DTEC","2015","62550","Diesel","Manual","First","25.8","1498","98.6","5","78400"
"Honda Amaze S i-Dtech","2016","46983","Diesel","Manual","First","25.8","1498","98.6","5","80780"
"Honda Amaze E i-Dtech","2016","62000","Diesel","Manual","First","25.8","1498","98.6","5","85400"
"Honda Amaze VX i-DTEC","2017","128000","Diesel","Manual","First","25.8","1498","98.6","5","88200"
"Honda Amaze VX i-DTEC","2016","15388","Diesel","Manual","First","25.8","1498","98.6","5","105000"
"Ford Figo 1,5D Trend MT","2016","115000","Diesel","Manual","First","25.83","1498","99","5","63000"
"Ford Figo 2015-2019 1,5D Trend MT","2017","95802","Diesel","Manual","Second","25.83","1498","99","5","63700"
"Ford Figo 2015-2019 1,5D Ambiente MT","2016","70000","Diesel","Manual","First","25.83","1498","99","5","64400"
"Ford Figo 1,5D Trend MT","2015","4311","Diesel","Manual","First","25.83","1498","99","5","67200"
"Ford Figo 2015-2019 1,5D Titanium MT","2016","71000","Diesel","Manual","First","25.83","1498","99","5","71400"
"Ford Figo Aspire 1,5 TDCi Ambiente","2016","100000","Diesel","Manual","First","25.83","1498","99","5","71400"
"Ford Figo Aspire 1,5 TDCi Trend","2016","72566","Diesel","Manual","First","25.83","1498","99","5","74060"
"Ford Figo 2015-2019 1,5D Titanium Plus MT","2015","45000","Diesel","Manual","First","25.83","1498","99","5","77000"
"Ford Figo Aspire 1,5 TDCi Titanium","2016","37294","Diesel","Manual","First","25.83","1498","99","5","80500"
"Ford Figo Aspire 1,5 TDCi Titanium Plus","2016","33554","Diesel","Manual","First","25.83","1498","99","5","87080"
"Ford Figo 2015-2019 1,5D Titanium MT","2017","36154","Diesel","Manual","Second","25.83","1498","99","5","89740"
"Ford Figo 1,5D Titanium Plus MT","2015","1001","Diesel","Manual","First","25.83","1498","99","5","105700"
"Honda City i DTEC SV","2014","40000","Diesel","Manual","First","26","1498","98.6","5","62300"
"Honda City i DTEC SV","2014","45000","Diesel","Manual","First","26","1498","98.6","5","66500"
"Honda City i DTEC V","2014","36000","Diesel","Manual","First","26","1498","98.6","5","70000"
"Honda City i DTEC SV","2014","26000","Diesel","Manual","First","26","1498","98.6","5","77000"
"Honda City i DTEC S","2014","66000","Diesel","Manual","First","26","1498","98.6","5","79800"
"Honda City i DTEC V","2014","66500","Diesel","Manual","First","26","1498","98.6","5","79800"
"Honda City i DTEC SV","2015","65000","Diesel","Manual","First","26","1498","98.6","5","83300"
"Honda City i DTEC SV","2014","75000","Diesel","Manual","First","26","1498","98.6","5","84000"
"Honda City i DTEC V","2014","56002","Diesel","Manual","First","26","1498","98.6","5","85400"
"Honda City i DTEC SV","2014","25000","Diesel","Manual","First","26","1498","98.6","5","86100"
"Honda City i DTEC SV","2015","64465","Diesel","Manual","First","26","1498","98.6","5","87080"
"Honda City i DTec S","2015","78233","Diesel","Manual","First","26","1498","98.6","5","92400"
"Honda City i DTEC SV","2014","90000","Diesel","Manual","First","26","1498","98.6","5","94500"
"Honda City i DTEC V","2016","84580","Diesel","Manual","First","26","1498","98.6","5","95620"
"Honda City i DTEC V","2015","77000","Diesel","Manual","First","26","1498","98.6","5","97720"
"Honda City i DTEC SV","2014","65000","Diesel","Manual","First","26","1498","98.6","5","97860"
"Honda City i DTec SV","2015","33000","Diesel","Manual","First","26","1498","98.6","5","98000"
"Honda City i DTEC V","2015","42831","Diesel","Manual","First","26","1498","98.6","5","99540"
"Honda City i DTec V","2016","67000","Diesel","Manual","First","26","1498","98.6","5","101500"
"Honda City i DTEC SV","2016","55700","Diesel","Manual","First","26","1498","98.6","5","105280"
"Honda City i DTec V","2017","73003","Diesel","Manual","First","26","1498","98.6","5","108500"
"Honda City i DTec V","2016","60805","Diesel","Manual","First","26","1498","98.6","5","112980"
"Honda City i DTEC S","2017","65792","Diesel","Manual","First","26","1498","98.6","5","113540"
"Honda City i DTec E","2016","24337","Diesel","Manual","First","26","1498","98.6","5","114520"
"Honda City i DTEC V","2016","53000","Diesel","Manual","First","26","1498","98.6","5","136500"
"Honda City i DTec VX","2017","37000","Diesel","Manual","First","26","1498","98.6","5","154000"
"Honda City i DTec VX","2018","45555","Diesel","Manual","First","26","1498","98.6","5","164220"
"Ford Aspire Ambiente Diesel","2018","17000","Diesel","Manual","First","26.1","1498","99","5","79100"
"Ford Aspire Titanium Diesel","2017","60048","Diesel","Manual","First","26.1","1498","99","5","84000"
"Ford Aspire Titanium Diesel","2017","30279","Diesel","Manual","First","26.1","1498","99","5","102060"
"Ford Aspire Titanium Plus Diesel","2015","2800","Diesel","Manual","First","26.1","1498","99","5","117740"
"Honda Jazz 1,5 V i DTEC","2016","35000","Diesel","Manual","First","27.3","1498","98.6","5","77000"
"Honda Jazz 1,5 S i DTEC","2015","63642","Diesel","Manual","First","27.3","1498","98.6","5","79100"
"Honda Jazz 1,5 VX i DTEC","2016","27210","Diesel","Manual","First","27.3","1498","98.6","5","81900"
"Honda Jazz 1,5 SV i DTEC","2016","44345","Diesel","Manual","First","27.3","1498","98.6","5","85400"
"Honda Jazz VX Diesel","2016","38000","Diesel","Manual","First","27.3","1498","98.6","5","86940"
"Honda Jazz 1,5 SV i DTEC","2016","48719","Diesel","Manual","First","27.3","1498","98.6","5","87500"
"Honda Jazz 1,5 V i DTEC","2015","97000","Diesel","Manual","First","27.3","1498","98.6","5","89600"
"Honda Jazz 1,5 VX i DTEC","2015","67000","Diesel","Manual","First","27.3","1498","98.6","5","96600"
"Honda Jazz 1,5 VX i DTEC","2016","45671","Diesel","Manual","First","27.3","1498","98.6","5","100800"
"Honda Jazz VX Diesel","2016","14980","Diesel","Manual","First","27.3","1498","98.6","5","103600"
"Honda Jazz 1,5 S i DTEC","2016","45449","Diesel","Manual","First","27.3","1498","98.6","5","104720"
"Honda Jazz 1,5 S i DTEC","2016","43000","Diesel","Manual","First","27.3","1498","98.6","5","108500"
"Honda Jazz 1,5 VX i DTEC","2017","27000","Diesel","Manual","First","27.3","1498","98.6","5","112000"
"Honda Jazz VX Diesel","2017","17151","Diesel","Manual","First","27.3","1498","98.6","5","117600"
"Honda Amaze S Diesel","2013","45000","Diesel","Manual","First","27.4","1498","98.6","5","45500"
"Honda Amaze S Diesel","2013","46500","Diesel","Manual","First","27.4","1498","98.6","5","46200"
"Honda Amaze S Diesel","2015","29000","Diesel","Manual","First","27.4","1498","98.6","5","83860"
"Honda Amaze VX Diesel","2018","12000","Diesel","Manual","First","27.4","1498","98.6","5","119000"
"Ford EcoSport 1,5 Ti VCT AT Titanium","2015","23000","Petrol","Automatic","First","15.63","1499","110.4","5","95200"
"Ford EcoSport 1,5 Ti VCT AT Titanium","2016","43983","Petrol","Automatic","First","15.63","1499","110.4","5","106120"
"Ford EcoSport 1,5 Ti VCT AT Titanium","2016","60924","Petrol","Automatic","First","15.63","1499","110.4","5","116200"
"Ford EcoSport 1,5 Ti VCT AT Titanium","2018","37630","Petrol","Automatic","First","15.63","1499","110.4","5","127400"
"Ford Ecosport 1,5 Ti VCT MT Titanium","2013","55000","Petrol","Manual","Second","15.8","1499","110","5","72800"
"Ford Ecosport 1,5 Ti VCT MT Titanium","2013","25984","Petrol","Manual","First","15.8","1499","110","5","74900"
"Ford Ecosport 1,5 Ti VCT MT Titanium","2013","100000","Petrol","Manual","Second","15.8","1499","110","5","91000"
"Ford Ecosport 1,5 Ti VCT MT Titanium","2013","58000","Petrol","Manual","First","15.8","1499","110","5","105000"
"Ford Ecosport 1,5 Ti VCT MT Trend","2014","62497","Petrol","Manual","First","15.8","1499","110","5","105280"
"Ford Ecosport 1,5 Ti VCT MT Titanium","2015","28232","Petrol","Manual","Second","15.8","1499","110","5","108080"
"Ford Ecosport 1,5 Ti VCT MT Titanium","2017","27000","Petrol","Manual","First","15.8","1499","110","5","116200"
"Ford EcoSport 1,5 Ti VCT MT Titanium","2014","31130","Petrol","Manual","First","15.85","1499","110.4","5","80500"
"Ford EcoSport 1,5 Ti VCT AT Titanium BE","2016","26000","Petrol","Automatic","First","16.05","1499","110.4","5","107100"
"Ford EcoSport 1,5 Ti VCT AT Titanium BE","2017","1800","Petrol","Automatic","First","16.05","1499","110.4","5","159180"
"Ford Ecosport 1,5 Ti VCT AT Titanium","2013","38000","Petrol","Automatic","First","16.5","1499","110","5","87500"
"Ford Figo Aspire 1,5 Ti-VCT Titanium","2015","28843","Petrol","Automatic","First","17.01","1499","110.5","5","76860"
"Ford Figo 2015-2019 1,5P Titanium AT","2017","16000","Petrol","Automatic","First","17.01","1499","110.4","5","83300"
"Ford EcoSport 1,5 Ti VCT MT Titanium BE","2016","7000","Petrol","Manual","First","18.88","1499","110.4","5","96600"
"Ford EcoSport 1,5 Ti VCT MT Titanium BE","2017","4018","Petrol","Manual","First","18.88","1499","110.4","5","115500"
"Ford EcoSport 1,5 Ti VCT MT Titanium BE","2017","2000","Petrol","Manual","First","18.88","1499","110.4","5","121100"
"Ford EcoSport 1,5 Ti VCT MT Signature","2018","13900","Petrol","Manual","First","18.88","1499","110.4","5","133000"
"Hyundai Creta 1,6 CRDi AT SX Plus","2017","37024","Diesel","Automatic","First","17.01","1582","126.2","5","153580"
"Hyundai Creta 1,6 CRDi AT SX Plus","2016","55100","Diesel","Automatic","First","17.01","1582","126.2","5","168000"
"Hyundai Creta 1,6 CRDi AT SX Plus","2015","65800","Diesel","Automatic","First","17.01","1582","126.2","5","175000"
"Hyundai Creta 1,6 CRDi AT SX Plus","2015","26000","Diesel","Automatic","First","17.01","1582","126.2","5","177100"
"Hyundai Creta 1,6 CRDi AT SX Plus","2016","38593","Diesel","Automatic","First","17.01","1582","126.2","5","185220"
"Hyundai Creta 1,6 CRDi AT SX Plus","2016","58671","Diesel","Automatic","First","17.01","1582","126.2","5","199500"
"Hyundai Creta 1,6 CRDi AT SX Plus","2017","13000","Diesel","Automatic","First","17.01","1582","126.2","5","203000"
"Hyundai Creta 1,6 CRDi AT SX Plus","2016","33000","Diesel","Automatic","First","17.01","1582","126.2","5","203000"
"Hyundai Creta 1,6 CRDi AT SX Plus","2017","50170","Diesel","Automatic","First","17.01","1582","126.2","5","207060"
"Hyundai Creta 1,6 CRDi AT SX Plus","2016","32000","Diesel","Automatic","First","17.01","1582","126.2","5","217000"
"Hyundai Creta 1,6 SX Automatic Diesel","2018","14000","Diesel","Automatic","First","17.6","1582","126.2","5","157500"
"Hyundai Creta 1,6 SX Automatic Diesel","2016","55000","Diesel","Automatic","First","17.6","1582","126.2","5","175000"
"Hyundai Elantra 1,6 SX Option AT","2014","49000","Diesel","Automatic","First","18.23","1582","126.2","5","124600"
"Hyundai Verna SX CRDi AT","2014","71000","Diesel","Automatic","Second","19.08","1582","126.32","5","76300"
"Hyundai Verna SX CRDi AT","2013","51000","Diesel","Automatic","First","19.08","1582","126.32","5","78960"
"Hyundai Verna SX CRDi AT","2011","104000","Diesel","Automatic","First","19.08","1582","126.32","5","80500"
"Hyundai Verna SX CRDi AT","2012","83000","Diesel","Automatic","First","19.08","1582","126.32","5","84000"
"Hyundai Verna SX CRDi AT","2012","41000","Diesel","Automatic","First","19.08","1582","126.32","5","87500"
"Hyundai Verna SX CRDi AT","2012","97000","Diesel","Automatic","Second","19.08","1582","126.32","5","91000"
"Hyundai Verna 1,6 CRDI AT SX Option","2016","27000","Diesel","Automatic","First","19.08","1582","126.2","5","120400"
"Hyundai Verna 1,6 CRDi AT S","2016","33000","Diesel","Automatic","First","19.08","1582","126.2","5","121800"
"Hyundai Verna SX CRDi AT","2014","65000","Diesel","Automatic","First","19.08","1582","126.32","5","125860"
"Hyundai Verna 1,6 CRDi AT SX","2016","42876","Diesel","Automatic","First","19.08","1582","126.2","5","130340"
"Hyundai Verna 1,6 CRDI AT SX Option","2017","36931","Diesel","Automatic","First","19.08","1582","126.2","5","132720"
"Hyundai Verna 1,6 CRDi AT SX","2016","42024","Diesel","Automatic","First","19.08","1582","126.2","5","136220"
"Hyundai Elantra CRDi SX AT","2013","48823","Diesel","Automatic","First","19.5","1582","126.24","5","119000"
"Hyundai Elantra CRDi SX AT","2013","51000","Diesel","Automatic","First","19.5","1582","126.24","5","122500"
"Hyundai Elantra CRDi SX AT","2016","22000","Diesel","Automatic","First","19.5","1582","126.24","5","224000"
"Hyundai Creta 1,6 CRDi SX","2016","51000","Diesel","Manual","First","19.67","1582","126.2","5","128800"
"Hyundai Creta 1,6 CRDi SX","2015","43000","Diesel","Manual","First","19.67","1582","126.2","5","129500"
"Hyundai Creta 1,6 CRDi SX","2015","83950","Diesel","Manual","First","19.67","1582","126.2","5","139300"
"Hyundai Creta 1,6 CRDi SX Option","2015","61786","Diesel","Manual","First","19.67","1582","126.2","5","147000"
"Hyundai Creta 1,6 CRDi SX Option","2015","78046","Diesel","Manual","First","19.67","1582","126.2","5","152600"
"Hyundai Creta 1,6 CRDi SX Option","2015","47250","Diesel","Manual","Second","19.67","1582","126.2","5","154000"
"Hyundai Creta 1,6 CRDi SX Option","2015","41000","Diesel","Manual","First","19.67","1582","126.2","5","166600"
"Hyundai Creta 1,6 CRDi SX","2016","63738","Diesel","Manual","First","19.67","1582","126.2","5","166600"
"Hyundai Creta 1,6 CRDi SX","2016","42244","Diesel","Manual","First","19.67","1582","126.2","5","168000"
"Hyundai Creta 1,6 CRDi SX Option","2017","44887","Diesel","Manual","First","19.67","1582","126.2","5","169820"
"Hyundai Creta 1,6 CRDi SX Option","2015","70000","Diesel","Manual","First","19.67","1582","126.2","5","171500"
"Hyundai Creta 1,6 CRDi SX Option","2016","52553","Diesel","Manual","First","19.67","1582","126.2","5","171640"
"Hyundai Creta 1,6 CRDi SX Option","2015","41000","Diesel","Manual","First","19.67","1582","126.2","5","175000"
"Hyundai Creta 1,6 SX Plus Diesel","2016","41713","Diesel","Manual","First","19.67","1582","126.2","5","175000"
"Hyundai Creta 1,6 CRDi SX","2017","44000","Diesel","Manual","First","19.67","1582","126.2","5","175000"
"Hyundai Creta 1,6 CRDi SX","2017","38767","Diesel","Manual","First","19.67","1582","126.2","5","176400"
"Hyundai Creta 1,6 CRDi SX","2016","29000","Diesel","Manual","First","19.67","1582","126.2","5","176400"
"Hyundai Creta 1,6 CRDi SX","2017","30519","Diesel","Manual","First","19.67","1582","126.2","5","179340"
"Hyundai Creta 1,6 CRDi SX","2017","27000","Diesel","Manual","First","19.67","1582","126.2","5","180600"
"Hyundai Creta 1,6 SX Plus Diesel","2015","29000","Diesel","Manual","First","19.67","1582","126.2","5","182000"
"Hyundai Creta 1,6 CRDi SX Option","2016","51000","Diesel","Manual","First","19.67","1582","126.2","5","185500"
"Hyundai Creta 1,6 CRDi SX","2017","40459","Diesel","Manual","First","19.67","1582","126.2","5","185920"
"Hyundai Creta 1,6 CRDi SX","2017","50129","Diesel","Manual","First","19.67","1582","126.2","5","186200"
"Hyundai Creta 1,6 SX Plus Diesel","2018","35480","Diesel","Manual","First","19.67","1582","126.2","5","186760"
"Hyundai Creta 1,6 SX Plus Diesel","2017","44865","Diesel","Manual","First","19.67","1582","126.2","5","186900"
"Hyundai Creta 1,6 CRDi SX","2016","37023","Diesel","Manual","First","19.67","1582","126.2","5","187460"
"Hyundai Creta 1,6 CRDi SX","2019","54321","Diesel","Manual","First","19.67","1582","126.2","5","189560"
"Hyundai Creta 1,6 SX Plus Diesel","2017","63770","Diesel","Manual","First","19.67","1582","126.2","5","189700"
"Hyundai Creta 1,6 CRDi SX","2017","37247","Diesel","Manual","First","19.67","1582","126.2","5","191660"
"Hyundai Creta 1,6 CRDi SX","2016","28000","Diesel","Manual","First","19.67","1582","126.2","5","192500"
"Hyundai Creta 1,6 CRDi SX Option","2017","40158","Diesel","Manual","First","19.67","1582","126.2","5","192500"
"Hyundai Creta 1,6 CRDi SX Option","2017","60083","Diesel","Manual","First","19.67","1582","126.2","5","192920"
"Hyundai Creta 1,6 CRDi SX Option","2016","11554","Diesel","Manual","First","19.67","1582","126.2","5","199500"
"Hyundai Creta 1,6 SX Plus Diesel","2017","52383","Diesel","Manual","First","19.67","1582","126.2","5","207480"
"Hyundai Creta 1,6 SX Option Diesel","2016","93000","Diesel","Manual","First","20.5","1582","126.2","5","151200"
"Hyundai Creta 1,6 SX Option Diesel","2017","101065","Diesel","Manual","First","20.5","1582","126.2","5","160300"
"Hyundai Creta 1,6 SX Option Diesel","2016","47392","Diesel","Manual","First","20.5","1582","126.2","5","193480"
"Hyundai Creta 1,6 SX Option Diesel","2019","24864","Diesel","Manual","First","20.5","1582","126.2","5","227780"
"Hyundai Verna CRDi 1,6 SX","2008","96578","Diesel","Manual","First","22","1582","126.2","5","35000"
"Hyundai Verna CRDi 1,6 SX","2008","143275","Diesel","Manual","First","22","1582","126.2","5","36400"
"Hyundai Verna CRDi 1,6 SX Option","2008","109606","Diesel","Manual","First","22","1582","126.2","5","40600"
"Hyundai Verna CRDi 1,6 AT SX Plus","2012","79000","Diesel","Automatic","First","22","1582","126.2","5","73500"
"Hyundai Verna CRDi 1,6 SX Option","2013","79225","Diesel","Manual","First","22","1582","126.2","5","77000"
"Hyundai Verna CRDi 1,6 AT SX Option","2013","87000","Diesel","Automatic","First","22","1582","126.2","5","82600"
"Hyundai Verna CRDi 1,6 SX Option","2014","89614","Diesel","Manual","First","22","1582","126.2","5","84140"
"Hyundai Verna CRDi 1,6 SX Option","2018","10250","Diesel","Manual","First","22","1582","126.2","5","153300"
"Hyundai Verna CRDi 1,6 SX Option","2017","50000","Diesel","Manual","First","22","1582","126.2","5","161000"
"Hyundai Verna 1,6 CRDI","2011","74000","Diesel","Manual","Second","22.32","1582","126.3","5","52500"
"Hyundai Verna 1,6 SX","2011","67000","Diesel","Manual","First","22.32","1582","126.32","5","53200"
"Hyundai Verna 1,6 SX","2011","34994","Diesel","Manual","First","22.32","1582","126.32","5","54600"
"Hyundai Verna 1,6 SX","2012","92000","Diesel","Manual","Third","22.32","1582","126.32","5","56000"
"Hyundai Verna 1,6 SX CRDi (O)","2012","70707","Diesel","Manual","First","22.32","1582","126.32","5","59920"
"Hyundai Verna 1,6 CRDI","2014","32000","Diesel","Manual","First","22.32","1582","126.3","5","60200"
"Hyundai Verna 1,6 SX CRDi (O)","2013","47000","Diesel","Manual","First","22.32","1582","126.32","5","60900"
"Hyundai Verna 1,6 SX","2011","103814","Diesel","Manual","Second","22.32","1582","126.32","5","63000"
"Hyundai Verna 1,6 SX","2012","62000","Diesel","Manual","First","22.32","1582","126.32","5","64400"
"Hyundai Verna 1,6 CRDi EX MT","2013","53280","Diesel","Manual","First","22.32","1582","126.3","5","65800"
"Hyundai Verna 1,6 SX","2012","58646","Diesel","Manual","First","22.32","1582","126.32","5","66360"
"Hyundai Verna 1,6 SX","2012","117837","Diesel","Manual","Second","22.32","1582","126.32","5","66500"
"Hyundai Verna 1,6 SX","2013","37873","Diesel","Manual","First","22.32","1582","126.32","5","67200"
"Hyundai Verna 1,6 CRDI","2011","72000","Diesel","Manual","First","22.32","1582","126.3","5","70000"
"Hyundai Verna 1,6 SX","2012","128000","Diesel","Manual","First","22.32","1582","126.32","5","70000"
"Hyundai Verna 1,6 SX CRDI (O) AT","2014","48000","Diesel","Automatic","First","22.32","1582","126.32","5","71400"
"Hyundai Verna 1,6 SX","2011","98000","Diesel","Manual","Second","22.32","1582","126.32","5","72800"
